THING. · Hangout Prompt Library,,,,,,,,,,,,,,,,,,
Seed library for the first 4 Hangouts. 798 prompts total. Includes original THING. seeds plus Gemini variants. Hot tiers: Flirty / Bold / Spicy / KitKat. KitKat is a locked post-Spicy tier; unlock rule TBD. Adult-only with mutual consent and skip/lower-level controls.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
ID,Hangout,Engine,Round Type,Level,Prompt EN,Prompt ES,Option A EN,Option A ES,Option B EN,Option B ES,Mood,Context,Intensity,Tags,Adult,Reveal Style,Notes,Status
GU-066,Know Me,guess,prediction,—,what would I choose for a quiet moment together?,¿qué elegiría para un momento tranquilo juntos?,music on,música,silence,silencio,flirt,same_place,1,connection,FALSE,after_both_answer,,Approved
GU-067,Know Me,guess,prediction,—,what would I rather get right now?,¿qué preferiría recibir ahorita?,hug,abrazo,food,comida,flirt,both,1,care,FALSE,after_both_answer,,Approved
GU-068,Know Me,guess,prediction,—,what would I choose after a long week?,¿qué elegiría después de una semana larga?,go out,salir,hibernate,hibernar,know_me,both,1,weekend,FALSE,after_both_answer,,Approved
GU-069,Know Me,guess,prediction,—,what would I pick for a risky yes?,¿a qué diría sí arriesgado?,last-minute trip,viaje de último minuto,unexpected date,cita inesperada,flirt,both,2,adventure,FALSE,after_both_answer,,Approved
GU-070,Know Me,guess,prediction,—,what would I rather be remembered for by you?,¿por qué preferiría que tú me recordaras?,making you laugh,hacerte reír,being there for you,estar para ti,flirt,both,3,connection,FALSE,after_both_answer,,Approved
GU-071,Know Me,guess,prediction,—,what would I rather hear when we're apart?,¿qué preferiría escuchar cuando estamos lejos?,wish you were here,ojalá estuvieras aquí,can't wait to see you,ya quiero verte,flirt,apart,2,distance,FALSE,after_both_answer,,Approved
GU-072,Know Me,guess,prediction,—,what would I choose for a random photo request?,¿qué elegiría para una foto random?,selfie,selfie,what I'm looking at,lo que estoy viendo,dumb,apart,1,photos,FALSE,after_both_answer,,Approved
GU-073,Know Me,guess,prediction,—,what would I prefer for making up after tension?,¿qué preferiría para arreglarnos después de tensión?,talk first,hablar primero,affection first,cariño primero,know_me,both,3,conflict,FALSE,after_both_answer,,Approved
GU-074,Know Me,guess,prediction,—,what would I choose for a meaningful souvenir?,¿qué elegiría como recuerdo significativo?,something handmade,algo hecho a mano,something from the place,algo del lugar,know_me,both,2,memory,FALSE,after_both_answer,,Approved
GU-075,Know Me,guess,prediction,—,what would I want more often?,¿qué querría más seguido?,random plans,planes random,planned quality time,tiempo planeado juntos,flirt,both,2,connection,FALSE,after_both_answer,,Approved
GU-076,Know Me,guess,prediction,—,what would I rather know?,¿qué preferiría saber?,what you think of me,qué piensas de mí,what you tell others about me,qué les dices de mí a otros,flirt,both,3,curiosity,FALSE,after_both_answer,,Approved
GU-077,Know Me,guess,prediction,—,what would I choose for the perfect ending to a date?,¿qué elegiría para cerrar una cita perfecta?,long goodbye,despedida larga,one more spontaneous stop,una parada espontánea más,flirt,same_place,2,date,FALSE,after_both_answer,,Approved
GU-078,Know Me,guess,prediction,—,what would I rather get from you unexpectedly?,¿qué preferiría recibir inesperadamente de ti?,compliment,cumplido,plan,plan,flirt,both,1,surprise,FALSE,after_both_answer,,Approved
WH-001,This or That,who,vote,—,who would survive longer without their phone?,¿quién aguantaría más sin su celular?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,habits,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-002,This or That,who,vote,—,who is more likely to start a random trip?,¿quién es más probable que arme un viaje random?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,travel,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-003,This or That,who,vote,—,who apologizes first?,¿quién pide perdón primero?,Player A,Jugador A,Player B,Jugador B,know_me,both,2,conflict,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-004,This or That,who,vote,—,who gets hungry first?,¿quién tiene hambre primero?,Player A,Jugador A,Player B,Jugador B,dumb,same_place,1,food,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-005,This or That,who,vote,—,who would accidentally become famous?,¿quién se volvería famoso/a por accidente?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,scenario,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-006,This or That,who,vote,—,who is more likely to miss a flight?,¿quién es más probable que pierda un vuelo?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,travel,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-007,This or That,who,vote,—,who takes longer to reply?,¿quién tarda más en contestar?,Player A,Jugador A,Player B,Jugador B,dumb,apart,1,texting,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-008,This or That,who,vote,—,who would win an argument with a stranger?,¿quién ganaría una discusión con un desconocido?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,personality,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-009,This or That,who,vote,—,who is more likely to cry at a movie?,¿quién es más probable que llore en una película?,Player A,Jugador A,Player B,Jugador B,know_me,both,1,emotions,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-010,This or That,who,vote,—,who would plan the better surprise?,¿quién planearía la mejor sorpresa?,Player A,Jugador A,Player B,Jugador B,flirt,both,1,surprise,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-011,This or That,who,vote,—,who is more likely to say 'one more drink'?,¿quién es más probable que diga 'una más'?,Player A,Jugador A,Player B,Jugador B,dumb,same_place,1,night,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-012,This or That,who,vote,—,who would get lost first?,¿quién se perdería primero?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,travel,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-013,This or That,who,vote,—,who is more stubborn?,¿quién es más terco/a?,Player A,Jugador A,Player B,Jugador B,know_me,both,2,personality,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-014,This or That,who,vote,—,who notices small details more?,¿quién nota más los detalles pequeños?,Player A,Jugador A,Player B,Jugador B,know_me,both,2,attention,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-015,This or That,who,vote,—,who is more likely to start dancing randomly?,¿quién empezaría a bailar de la nada?,Player A,Jugador A,Player B,Jugador B,dumb,same_place,1,party,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-016,This or That,who,vote,—,who would spend more on food?,¿quién gastaría más en comida?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,"money,food",FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-017,This or That,who,vote,—,who is more likely to overpack?,¿quién empaca de más?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,travel,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-018,This or That,who,vote,—,who is better at keeping secrets?,¿quién guarda mejor secretos?,Player A,Jugador A,Player B,Jugador B,know_me,both,2,trust,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-019,This or That,who,vote,—,who would survive a zombie apocalypse longer?,¿quién sobreviviría más en un apocalipsis zombie?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,scenario,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-020,This or That,who,vote,—,who is more likely to send a risky text?,¿quién mandaría un mensaje arriesgado?,Player A,Jugador A,Player B,Jugador B,flirt,apart,2,texting,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-021,This or That,who,vote,—,who gets jealous faster?,¿quién se pone celoso/a más rápido?,Player A,Jugador A,Player B,Jugador B,flirt,both,3,jealousy,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-022,This or That,who,vote,—,who is more likely to fall asleep during a movie?,¿quién se duerme más fácil en una película?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,habits,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-023,This or That,who,vote,—,who would be better on a game show?,¿quién sería mejor en un game show?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,competition,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-024,This or That,who,vote,—,who is more likely to say yes to a terrible idea?,¿quién diría que sí a una mala idea?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,chaos,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-025,This or That,who,vote,—,who needs more alone time?,¿quién necesita más tiempo a solas?,Player A,Jugador A,Player B,Jugador B,know_me,both,2,personality,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-026,This or That,who,vote,—,who remembers dates better?,¿quién recuerda mejor las fechas?,Player A,Jugador A,Player B,Jugador B,know_me,both,1,memory,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-027,This or That,who,vote,—,who would be the better cook?,¿quién sería mejor cocinando?,Player A,Jugador A,Player B,Jugador B,dumb,same_place,1,skills,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-028,This or That,who,vote,—,who is more likely to make the first move?,¿quién haría el primer movimiento?,Player A,Jugador A,Player B,Jugador B,flirt,both,2,dating,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-029,This or That,who,vote,—,who is more competitive?,¿quién es más competitivo/a?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,competition,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-030,This or That,who,vote,—,who would make friends faster in a new city?,¿quién haría amigos más rápido en una ciudad nueva?,Player A,Jugador A,Player B,Jugador B,know_me,both,1,social,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-031,This or That,who,vote,—,who would be more likely to get a tattoo on impulse?,¿quién se haría un tatuaje por impulso?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,impulse,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-032,This or That,who,vote,—,who gives better gifts?,¿quién da mejores regalos?,Player A,Jugador A,Player B,Jugador B,flirt,both,1,gift,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-033,This or That,who,vote,—,who would be better at surviving on a deserted island?,¿quién sobreviviría mejor en una isla desierta?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,scenario,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-034,This or That,who,vote,—,who is more likely to start a deep conversation at 2am?,¿quién empezaría una plática profunda a las 2am?,Player A,Jugador A,Player B,Jugador B,flirt,both,2,night,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-035,This or That,who,vote,—,who gets distracted more easily?,¿quién se distrae más fácil?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,habits,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-036,This or That,who,vote,—,who would win at poker?,¿quién ganaría en poker?,Player A,Jugador A,Player B,Jugador B,dumb,same_place,1,competition,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-037,This or That,who,vote,—,who is better at reading people?,¿quién lee mejor a la gente?,Player A,Jugador A,Player B,Jugador B,know_me,both,2,social,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-038,This or That,who,vote,—,who is more likely to cancel plans?,¿quién cancela planes más fácil?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,plans,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-039,This or That,who,vote,—,who would be more dangerous with unlimited money?,¿quién sería más peligroso/a con dinero ilimitado?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,money,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-040,This or That,who,vote,—,who is more likely to say 'I miss you' first?,¿quién diría 'te extraño' primero?,Player A,Jugador A,Player B,Jugador B,flirt,apart,2,connection,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-041,This or That,who,vote,—,who would make the better playlist?,¿quién haría la mejor playlist?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,music,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-042,This or That,who,vote,—,who would be more likely to adopt a random animal?,¿quién adoptaría un animal random?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,pets,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-043,This or That,who,vote,—,who is more likely to get hangry?,¿quién se pone de malas por hambre?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,food,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-044,This or That,who,vote,—,who would be better at a spontaneous speech?,¿quién sería mejor improvisando un discurso?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,skills,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-045,This or That,who,vote,—,who is more likely to take the last bite?,¿quién se comería el último bocado?,Player A,Jugador A,Player B,Jugador B,dumb,same_place,1,food,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-046,This or That,who,vote,—,who is more likely to fall for clickbait?,¿quién caería más fácil en clickbait?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,internet,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-047,This or That,who,vote,—,who is more likely to become obsessed with a new hobby?,¿quién se obsesionaría más con un hobby nuevo?,Player A,Jugador A,Player B,Jugador B,dumb,both,1,hobbies,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-048,This or That,who,vote,—,who would be better at planning a date?,¿quién planearía mejor una cita?,Player A,Jugador A,Player B,Jugador B,flirt,both,1,date,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-049,This or That,who,vote,—,who is more likely to keep a souvenir forever?,¿quién guardaría un recuerdo para siempre?,Player A,Jugador A,Player B,Jugador B,know_me,both,1,memory,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-050,This or That,who,vote,—,who is more likely to start a pillow fight?,¿quién empezaría una guerra de almohadas?,Player A,Jugador A,Player B,Jugador B,flirt,same_place,1,playful,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-051,This or That,who,vote,—,who would be more likely to move abroad?,¿quién se iría a vivir a otro país?,Player A,Jugador A,Player B,Jugador B,know_me,both,2,future,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
WH-052,This or That,who,vote,—,who is more likely to get emotional from a song?,¿quién se pone emocional con una canción?,Player A,Jugador A,Player B,Jugador B,know_me,both,1,music,FALSE,simultaneous_reveal,Both vote A/B independently.,Approved
